x,y
0.29825204913235365,0.954487147733458
0.2922549845968173,0.9563404330981276
0.28624640537571977,0.9581560391760202
0.28022654820377574,0.9599338944332557
0.274195650260045,0.9616739288233154
0.26815394915858765,0.9633760737898017
0.2621016829391021,0.96504026226914
0.256039090057547,0.9666664286932196
0.24996640937674572,0.9682545089919784
0.2438838801569747,0.9698044405959267
0.23779174204653816,0.9713161624386123
0.23169023507232506,0.9727896149590264
0.2255795996303524,0.9742247401039505
0.21946007647629384,0.9756214813302438
0.21333190671599403,0.9769797836070706
0.20719533179596908,0.9782995934180686
0.201050593493894,0.9795808587634576
0.19489793390907575,0.9808235291620881
0.18873759545291668,0.9820275556534304
0.18256982083936169,0.983192890799503
0.17639485307533628,0.9843194886867427
0.17021293545117222,0.9854073049278126
0.16402431153102187,0.9864562966633516
0.15782922514326206,0.9874664225636625
0.15162792037088738,0.9884376428303405
0.1454206415418928,0.989369919197842
0.13920763321964846,0.9902632149349908
0.13298914019326313,0.9911174948464266
0.1267654074679397,0.9919327252739911
0.120536680255323,0.992708874098054
0.11430320396383724,0.9934459107387786
0.10806522418901791,0.9941438061573271
0.10182298670383531,0.994802532857004
0.09557673744901139,0.9954220648843398
0.08932672252332896,0.9960023778301135
0.08307318817393682,0.9965434488303145
0.07681638078664693,0.9970452565670431
0.07055654687622717,0.9975077812693507
0.06429393307668872,0.9979310047140184
0.05802878613156866,0.9983149102262756
0.05176135288420927,0.9986594826804562
0.04549188026803145,0.9989647085005952
0.03922061529680565,0.9992305756609632
0.0329478050549208,0.9994570736865406
0.026673696687648414,0.9996441936534295
0.020398537391405437,0.9997919281892065
0.01412257440401483,0.999900271473212
0.007846054994964555,0.9999692192367803
0.0015692264556652687,0.9999987687634074
-0.004707663910292803,0.9999889188888583
-0.010984368796883503,0.9999396700012126
-0.017260640905388452,0.9998510240408495
-0.023536232954140496,0.9997229845003707
-0.02981089768826646,0.9995555564244639
-0.03608438788942885,0.9993487464097032
-0.042356456385566135,0.9991025626042892
-0.04862685606063116,0.9988170147077284
-0.05489533986432721,0.9984921139704509
-0.06116166082184248,0.9981278731933669
-0.06742557204357948,0.9977243067273625
-0.07368682673488339,0.9972814304727343
-0.0799451782057646,0.9967992618785633
-0.08620037988061943,0.9962778199420265
-0.0924521853079442,0.9957171252076493
-0.09870034817004557,0.9951171997664957
-0.10494462229274495,0.9944780672552981
-0.11118476165507869,0.9937997528555254
-0.11742052039898973,0.9930822832923919
-0.12365165283901516,0.9923256868338034
-0.12987791347196595,0.9915299932892442
-0.13609905698659974,0.9906952340086018
-0.14231483827328523,0.9898214418809327
-0.14852501243366054,0.9889086513331659
-0.15472933479028134,0.9879568983287464
-0.16092756089626084,0.9869662203662192
-0.1671194465449019,0.9859366564777504
-0.1733047477793172,0.9848682472275909
-0.179483220902042,0.9837610347104773
-0.18565462248463532,0.9826150625499731
-0.19181870937727102,0.9814303758967511
-0.19797523871831774,0.9802070214268133
-0.20412396794390766,0.9789450473396526
-0.21026465479749237,0.9776445033563537
-0.21639705733938983,0.9763054407176336
-0.22252093395631434,0.9749279121818236
-0.22863604337089732,0.9735119720227898
-0.23474214465119303,0.9720576760277954
-0.2408389972201713,0.9705650814953021
-0.2469263608651961,0.9690342472327131
-0.2530039957474898,0.967465233554056
-0.25907166241158236,0.9658581022776064
-0.26512912179474685,0.9642129167234519
-0.271176135236417,0.962529741710998
-0.27721246448759057,0.960808643556414
-0.28323787172021714,0.9590496900700202
-0.28925211953656765,0.9572529505536158
-0.29525497097858777,0.955418495797749
-0.30124618953723425,0.9535463980789276
-0.3072255391617927,0.9516367311567717
-0.31319278426917874,0.9496895702711069
-0.3191476897532189,0.9477049921390006
-0.3250900209939141,0.9456830749517391
-0.33101954386668364,0.9436238983717468
-0.3369360247515896,0.9415275435294478
-0.34283923054254073,0.9393940930200693
-0.3487289286564776,0.9372236309003873
-0.3546048870425357,0.9350162426854148
-0.36046687419118806,0.9327720153450328
-0.3663146591433673,0.9304910373005635
-0.37214801149956434,0.9281733984212864
-0.3779667014289064,0.9258191900208981
-0.3837704996782125,0.923428504853914
-0.3895591775810254,0.921001437112014
-0.39533250706662154,0.9185380824203314
-0.401090260668996,0.9160385378336857
-0.4068322115358254,0.913502901832758
-0.41255813343740577,0.9109312743202111
-0.4182678007755653,0.9083237566167539
-0.4239609885925526,0.9056804514571491
-0.4296374725799005,0.9030014629861656
-0.43529702908726453,0.9002868967544742
-0.44093943513123246,0.8975368597144908
-0.4465644684041113,0.8947514602161617
-0.45217190728268547,0.891930808002694
-0.45776153083694915,0.8890750142062327
-0.4633331188388107,0.8861841913434817
-0.46888645177076776,0.8832584533112714
-0.47442131083456013,0.8802979153820698
-0.4799374779597861,0.8773026941994422
-0.48543473581249663,0.8742729077734547
-0.490912867803758,0.8712086754760251
-0.4963716580981832,0.8681101180362203
-0.5018108916224402,0.8649773575354973
-0.50723035407372,0.8618105174028968
-0.5126298319281858,0.8586097224101763
-0.5180091124493801,0.855375098666898
-0.5233679836966117,0.8521067736154566
-0.5287062345333025,0.8488048760260609
-0.5340236546353068,0.8454695359916586
-0.539320034499199,0.8421008849228119
-0.5445951654505272,0.8386990555425188
-0.5498488396520351,0.8352641818809846
-0.5550808501118495,0.8317963992703422
-0.5602909906916387,0.8282958443393169
-0.5654790561147298,0.8247626550078478
-0.5706448419742012,0.8211969704816494
-0.5757881447409325,0.8175989312467299
-0.5809087617716251,0.8139686790638552
-0.586006491316786,0.8103063569629635
-0.5910811325286763,0.8066121092375301
-0.5961324854692253,0.8028860814388825
-0.6011603511179064,0.7991284203704655
-0.6061645313795804,0.7953392740820572
-0.6111448290922987,0.7915187918639361
-0.616101048035072,0.7876671242409993
-0.6210329929356018,0.7837844229668314
-0.6259404694779728,0.7798708410177259
-0.6308232843103099,0.7759265325866579
-0.635681245052396,0.771951653077209
-0.6405141603032511,0.7679463590974445
-0.645321839648674,0.7639108084537429
-0.6501040936687441,0.7598451601445789
-0.654860733945285,0.7557495743542584
-0.6595915730692872,0.7516242124466076
-0.6642964246482929,0.7474692369586156
-0.6689751033137387,0.74328481159403
-0.6736274247282602,0.7390711012169073
-0.6782532055929538,0.7348282718451178
-0.6828522636545987,0.7305564906438039
-0.6874244177128394,0.7262559259187933
-0.6919694876273205,0.7219267471099707
-0.6964872943247901,0.7175691247845974
-0.7009776598061493,0.7131832306305963
-0.70544040715347,0.7087692374497827
-0.7098753605369623,0.7043273191510591
-0.7142823452219036,0.6998576507435618
-0.7186611875755226,0.6953604083297665
-0.7230117150738398,0.6908357690985497
-0.727333756308467,0.6862839113182062
-0.7316271409933568,0.6817050143294289
-0.7358916999715165,0.6770992585382379
-0.7401272652216679,0.6724668254088783
-0.7443336698648726,0.6678078974566645
-0.7485107481711012,0.6631226582407952
-0.7526583355657676,0.6584112923571166
-0.756776268636211,0.6536739854308519
-0.760864385138134,0.6489109241092874
-0.7649225240019973,0.6441222960544168
-0.7689505253393618,0.6393082899355518
-0.7729482304491925,0.6344690954218827
-0.776915481824107,0.6296049031750116
-0.7808521231565853,0.6247159048414351
-0.7847579993451244,0.6198022930449982
-0.7886329565003526,0.6148642613793007
-0.7924768419510906,0.6099020044000727
-0.7962895042503659,0.6049157176175095
-0.8000707931813834,0.5999055974885649
-0.8038205597634389,0.5948718414092162
-0.8075386562577939,0.5898146477066815
-0.8112249361734912,0.5847342156316108
-0.8148792542731321,0.5796307453502308
-0.8185014665785934,0.5745044379364636
-0.8220914303767042,0.5693554953639989
-0.8256490042248664,0.564184120498341
-0.8291740479566282,0.5589905170888136
-0.8326664226872065,0.5537748897605329
-0.8361259908189582,0.5485374440063462
-0.8395526160468038,0.5432783861787326
-0.8429461633635938,0.5379979234816779
-0.8463064990654325,0.5326962639625051
-0.8496334907569422,0.5273736165036824
-0.8529270073564809,0.5220301908145903
-0.8561869191013072,0.5166661974232606
-0.8594130975526922,0.5112818476680808
-0.8626054156009808,0.5058773536894681
-0.8657637474705979,0.5004529284215118
-0.8688879687250066,0.49500878558358113
-0.8719779562716082,0.4895451396719094
-0.8750335883665943,0.4840622059511376
-0.8780547446197418,0.47856020044583736
-0.8810413059991569,0.4730393399319978
-0.8839931548359645,0.467499841928485
-0.8869101748289453,0.46194192468847173
-0.8897922510491166,0.45636580719083875
-0.8926392699442616,0.4507717091315468
-0.8954511193434024,0.4451598509149805
-0.8982276884612198,0.43953045364526655
-0.900968867902419,0.43388373911755823
-0.9036745496660386,0.4282199298093008
-0.9063446271497055,0.4225392488714642
-0.9089789951538368,0.41684192011975124
-0.9115775498857827,0.41112816802577934
-0.9141401889639166,0.40539821770823675
-0.9166668114216692,0.3996522949240126
-0.919157317711506,0.39389062605930303
-0.9216116097088501,0.3881134381206893
-0.924029590715947,0.3823209587261982
-0.926411165465676,0.3765134160963297
-0.9287562401253023,0.3706910390450675
-0.931064722300175,0.36485405697086337
-0.9333365210373668,0.3590026998475987
-0.9355715468292575,0.3531371982155242
-0.937769711617061,0.3472577831721762
-0.9399309287942943,0.3413646863632724
-0.9420551132101902,0.33545813997358265
-0.9441421811730512,0.3295383767177861
-0.9461920504535486,0.3236056298312954
-0.9482046402879605,0.31766013306107443
-0.950179871381355,0.3117021206564236
-0.9521176659107141,0.30573182735975285
-0.9540179475279996,0.299749488397333
-0.955880641363162,0.29375533947002563
-0.9577056740270886,0.2877496167440016
-0.9594929736144974,0.2817325568414296
-0.9612424697067676,0.2757043968311602
-0.9629540933747166,0.2696653742193787
-0.9646277771813132,0.26361572694025437
-0.966263455184337,0.25755569334655903
-0.9678610629389744,0.25148551220028276
-0.9694205375003592,0.24540542266322213
-0.970941817426052,0.23931566428755766
-0.9724248427784608,0.23321647700641984
-0.9738695551272029,0.2271081011244293
-0.9752758975514065,0.22099077730823607
-0.9766438146419546,0.21486474657703025
-0.9779732525036661,0.2087302502930532
-0.9792641587574211,0.20258753015208084
-0.9805164825422236,0.19643682817390806
-0.9817301745172055,0.19027838669280667
-0.9829051868635711,0.18411244834798193
-0.9840414732864804,0.17793925607401279
-0.9851389890168738,0.17175905309127587
-0.9861976908132354,0.16557208289636938
-0.9872175369632972,0.1593785892525125
-0.9881984872856817,0.15317881617994816
-0.9891405031314865,0.1469730079463223
-0.9900435473858055,0.1407614090570646
-0.990907584469192,0.134544264245753
-0.9917325803390605,0.12832181846447166
-0.9925185024910277,0.1220943168741601
-0.9932653199601933,0.11586200483495343
-0.9939730033223599,0.10962512789651759
-0.9946415246951927,0.10338393178836994
-0.9952708577393173,0.09713866241020432
-0.9958609776593582,0.09088956582219603
-0.9964118612049152,0.08463688823531212
-0.9969234866714799,0.07838087600160858
-0.9973958339012905,0.07212177560452465
-0.9978288842841259,0.0658598336491715
-0.9982226207580395,0.0595952968526157
-0.9985770278100307,0.05332841203416091
-0.9988920914766569,0.04705942610561843
-0.9991677993445829,0.04078858606158574
-0.9994041405510704,0.03451613896970829
-0.9996011057844061,0.028242331960950127
-0.9997586872842681,0.021967412219854855
-0.999876878842032,0.015691626974807093
-0.9999556758010154,0.009415223488291838
-0.9999950750566616,0.003138449047152469
-0.9999950750566616,-0.0031384490471522246
-0.9999556758010154,-0.009415223488291592
-0.999876878842032,-0.01569162697480685
-0.9997586872842681,-0.021967412219854612
-0.9996011057844061,-0.028242331960949885
-0.9994041405510704,-0.03451613896970804
-0.9991677993445829,-0.04078858606158549
-0.9988920914766568,-0.047059426105618626
-0.9985770278100307,-0.05332841203416066
-0.9982226207580395,-0.059595296852615894
-0.9978288842841259,-0.06585983364917081
-0.9973958339012905,-0.0721217756045244
-0.99692348667148,-0.07838087600160833
-0.9964118612049153,-0.08463688823531187
-0.9958609776593582,-0.09088956582219578
-0.9952708577393173,-0.09713866241020407
-0.9946415246951927,-0.10338393178837013
-0.99397300332236,-0.10962512789651689
-0.9932653199601933,-0.11586200483495361
-0.9925185024910278,-0.12209431687415942
-0.9917325803390605,-0.12832181846447144
-0.9909075844691921,-0.13454426424575233
-0.9900435473858056,-0.14076140905706438
-0.9891405031314866,-0.14697300794632207
-0.9881984872856817,-0.15317881617994794
-0.9872175369632971,-0.15937858925251272
-0.9861976908132355,-0.1655720828963687
-0.9851389890168738,-0.1717590530912761
-0.9840414732864805,-0.17793925607401215
-0.9829051868635711,-0.18411244834798215
-0.9817301745172056,-0.190278386692806
-0.9805164825422236,-0.19643682817390784
-0.9792641587574212,-0.2025875301520806
-0.9779732525036662,-0.20873025029305253
-0.9766438146419546,-0.21486474657703047
-0.9752758975514066,-0.2209907773082354
-0.9738695551272027,-0.22710810112442953
-0.9724248427784609,-0.23321647700641918
-0.970941817426052,-0.23931566428755788
-0.9694205375003594,-0.24540542266322146
-0.9678610629389743,-0.251485512200283
-0.9662634551843371,-0.2575556933465588
-0.9646277771813134,-0.2636157269402537
-0.9629540933747166,-0.2696653742193789
-0.9612424697067679,-0.27570439683115955
-0.9594929736144974,-0.28173255684142984
-0.9577056740270888,-0.287749616744001
-0.955880641363162,-0.29375533947002586
-0.9540179475279998,-0.29974948839733234
-0.9521176659107141,-0.30573182735975307
-0.9501798713813551,-0.3117021206564234
-0.9482046402879605,-0.31766013306107427
-0.9461920504535486,-0.3236056298312952
-0.9441421811730514,-0.3295383767177854
-0.9420551132101901,-0.33545813997358287
-0.9399309287942945,-0.3413646863632718
-0.937769711617061,-0.3472577831721764
-0.9355715468292576,-0.353137198215524
-0.9333365210373669,-0.3590026998475985
-0.9310647223001751,-0.36485405697086315
-0.9287562401253024,-0.37069103904506734
-0.926411165465676,-0.3765134160963295
-0.9240295907159471,-0.382320958726198
-0.9216116097088503,-0.3881134381206891
-0.9191573177115062,-0.3938906260593024
-0.9166668114216692,-0.39965229492401283
-0.9141401889639167,-0.40539821770823653
-0.9115775498857828,-0.4111281680257792
-0.908978995153837,-0.416841920119751
-0.9063446271497057,-0.422539248871464
-0.9036745496660386,-0.4282199298093006
-0.9009688679024191,-0.433883739117558
-0.8982276884612199,-0.43953045364526633
-0.8954511193434023,-0.4451598509149807
-0.8926392699442618,-0.4507717091315462
-0.8897922510491167,-0.4563658071908385
-0.8869101748289454,-0.4619419246884715
-0.8839931548359646,-0.46749984192848476
-0.8810413059991569,-0.4730393399319976
-0.8780547446197419,-0.47856020044583714
-0.8750335883665945,-0.48406220595113736
-0.8719779562716083,-0.4895451396719092
-0.8688879687250066,-0.49500878558358136
-0.8657637474705981,-0.5004529284215112
-0.8626054156009808,-0.5058773536894682
-0.8594130975526926,-0.5112818476680803
-0.8561869191013073,-0.5166661974232605
-0.852927007356481,-0.5220301908145902
-0.8496334907569423,-0.5273736165036822
-0.8463064990654326,-0.532696263962505
-0.842946163363594,-0.5379979234816776
-0.8395526160468036,-0.5432783861787328
-0.8361259908189587,-0.5485374440063456
-0.8326664226872064,-0.5537748897605331
-0.8291740479566285,-0.5589905170888131
-0.8256490042248665,-0.5641841204983408
-0.8220914303767046,-0.5693554953639983
-0.8185014665785935,-0.5745044379364633
-0.814879254273132,-0.579630745350231
-0.8112249361734916,-0.5847342156316102
-0.8075386562577938,-0.5898146477066816
-0.8038205597634394,-0.5948718414092157
-0.8000707931813833,-0.5999055974885651
-0.7962895042503664,-0.604915717617509
-0.7924768419510904,-0.6099020044000729
-0.788632956500353,-0.6148642613793002
-0.7847579993451245,-0.619802293044998
-0.7808521231565855,-0.6247159048414349
-0.7769154818241073,-0.6296049031750112
-0.7729482304491924,-0.6344690954218828
-0.7689505253393623,-0.6393082899355512
-0.7649225240019972,-0.644122296054417
-0.7608643851381345,-0.6489109241092869
-0.7567762686362107,-0.6536739854308521
-0.7526583355657677,-0.6584112923571164
-0.7485107481711011,-0.6631226582407953
-0.7443336698648727,-0.6678078974566644
-0.7401272652216684,-0.6724668254088778
-0.7358916999715164,-0.6770992585382382
-0.7316271409933572,-0.6817050143294284
-0.7273337563084669,-0.6862839113182064
-0.7230117150738402,-0.6908357690985493
-0.7186611875755224,-0.6953604083297666
-0.7142823452219038,-0.6998576507435617
-0.7098753605369625,-0.7043273191510588
-0.7054404071534702,-0.7087692374497825
-0.7009776598061497,-0.7131832306305961
-0.6964872943247903,-0.7175691247845972
-0.691969487627321,-0.7219267471099702
-0.6874244177128392,-0.7262559259187934
-0.6828522636545993,-0.7305564906438033
-0.6782532055929538,-0.7348282718451178
-0.6736274247282604,-0.7390711012169071
-0.668975103313739,-0.7432848115940298
-0.6642964246482931,-0.7474692369586153
-0.6595915730692875,-0.7516242124466074
-0.6548607339452852,-0.7557495743542582
-0.6501040936687441,-0.7598451601445789
-0.6453218396486746,-0.7639108084537425
-0.640514160303251,-0.7679463590974446
-0.6356812450523959,-0.771951653077209
-0.6308232843103105,-0.7759265325866574
-0.6259404694779727,-0.779870841017726
-0.6210329929356023,-0.7837844229668309
-0.616101048035072,-0.7876671242409994
-0.6111448290922993,-0.7915187918639357
-0.6061645313795803,-0.7953392740820573
-0.6011603511179071,-0.799128420370465
-0.5961324854692251,-0.8028860814388826
-0.591081132528677,-0.8066121092375297
-0.5860064913167866,-0.810306356962963
-0.5809087617716258,-0.8139686790638547
-0.5757881447409324,-0.81759893124673
-0.5706448419742011,-0.8211969704816495
-0.5654790561147305,-0.8247626550078474
-0.560290990691639,-0.8282958443393168
-0.5550808501118494,-0.8317963992703422
-0.5498488396520355,-0.8352641818809844
-0.5445951654505279,-0.8386990555425183
-0.5393200344991996,-0.8421008849228114
-0.5340236546353067,-0.8454695359916587
-0.5287062345333031,-0.8488048760260605
-0.5233679836966124,-0.8521067736154563
-0.51800911244938,-0.8553750986668981
-0.5126298319281853,-0.8586097224101765
-0.5072303540737206,-0.8618105174028964
-0.5018108916224405,-0.8649773575354971
-0.49637165809818307,-0.8681101180362203
-0.4909128678037583,-0.8712086754760249
-0.48543473581249735,-0.8742729077734543
-0.47993747795978675,-0.8773026941994417
-0.4744213108345599,-0.8802979153820699
-0.4688864517707684,-0.8832584533112712
-0.4633331188388109,-0.8861841913434816
-0.4577615308369489,-0.8890750142062328
-0.4521719072826861,-0.8919308080026936
-0.44656446840411185,-0.8947514602161614
-0.44093943513123307,-0.8975368597144906
-0.43529702908726436,-0.9002868967544743
-0.4296374725799011,-0.9030014629861652
-0.4239609885925528,-0.905680451457149
-0.4182678007755655,-0.9083237566167538
-0.41255813343740616,-0.9109312743202109
-0.40683221153582577,-0.9135029018327578
-0.4010902606689962,-0.9160385378336856
-0.39533250706662093,-0.9185380824203317
-0.3895591775810258,-0.9210014371120139
-0.3837704996782129,-0.9234285048539138
-0.37796670142890687,-0.925819190020898
-0.37214801149956395,-0.9281733984212865
-0.36631465914336775,-0.9304910373005633
-0.36046687419118845,-0.9327720153450327
-0.3546048870425359,-0.9350162426854147
-0.3487289286564778,-0.9372236309003872
-0.34283923054254095,-0.9393940930200693
-0.33693602475158985,-0.9415275435294477
-0.3310195438666832,-0.943623898371747
-0.3250900209939145,-0.9456830749517389
-0.3191476897532193,-0.9477049921390004
-0.3131927842691791,-0.9496895702711068
-0.30722553916179307,-0.9516367311567716
-0.3012461895372345,-0.9535463980789276
-0.295254970978588,-0.955418495797749
-0.2892521195365679,-0.9572529505536157
-0.28323787172021736,-0.9590496900700202
-0.2772124644875908,-0.960808643556414
-0.2711761352364172,-0.9625297417109979
-0.26512912179474724,-0.9642129167234518
-0.2590716624115828,-0.9658581022776063
-0.25300399574749,-0.967465233554056
-0.24692636086519634,-0.969034247232713
-0.24083899722017155,-0.970565081495302
-0.23474214465119328,-0.9720576760277952
-0.22863604337089755,-0.9735119720227898
-0.22252093395631373,-0.9749279121818237
-0.21639705733939005,-0.9763054407176336
-0.21026465479749262,-0.9776445033563536
-0.2041239679439077,-0.9789450473396525
-0.197975238718318,-0.9802070214268132
-0.19181870937727127,-0.981430375896751
-0.18565462248463557,-0.9826150625499731
-0.17948322090204225,-0.9837610347104772
-0.17330474777931745,-0.9848682472275909
-0.16711944654490213,-0.9859366564777504
-0.1609275608962611,-0.9869662203662191
-0.15472933479028136,-0.9879568983287464
-0.14852501243366056,-0.9889086513331659
-0.14231483827328525,-0.9898214418809327
-0.13609905698659977,-0.9906952340086018
-0.1298779134719662,-0.9915299932892441
-0.1236516528390154,-0.9923256868338034
-0.11742052039898997,-0.9930822832923918
-0.11118476165507982,-0.9937997528555252
-0.10494462229274519,-0.994478067255298
-0.09870034817004558,-0.9951171997664957
-0.09245218530794422,-0.9957171252076493
-0.08620037988061945,-0.9962778199420265
-0.07994517820576462,-0.9967992618785633
-0.0736868267348834,-0.9972814304727343
-0.0674255720435806,-0.9977243067273623
-0.061161660821842725,-0.9981278731933669
-0.05489533986432745,-0.9984921139704509
-0.048626856060631184,-0.9988170147077284
